0,-0.0530624790381006
1,0.038816668959336206
2,-0.040137216509880135
3,-0.04448746614705165
4,-0.287187309162852
5,0.034796283637430266
6,-0.019863485121330373
7,-0.1752027311368978
8,0.0007124331513649152
9,-0.06614397810921178
10,-0.24107703984531612
11,0.0971894569446346
12,0.12744147882327497
13,-0.05863658868975388
14,-0.06513452473622076
15,-0.05911125559292978
16,-0.007550864040094394
17,-0.06092163770902153
18,0.042080992250816754
19,-0.06442883331899842
20,0.018340091581248302
21,-0.016240907458321133
22,-0.030157274556052032
23,-0.08738325538403191
24,-0.1434405211222414
25,0.07131215014849282
26,-0.1419561643000145
27,0.04722960250487036
28,0.1157863859090817
29,0.02165730316378696
30,0.28431983927550286
31,0.0077065328845231955
32,-0.017675810667029026
33,-0.019819458426538993
34,-0.05011308861262775
35,-0.06651475622538845
36,-0.18446873073630474
37,-0.23192315555689336
38,0.11249214772418045
39,-0.19036055423880907
40,0.007430252276755621
41,0.019983413506036978
42,-0.02406885535779708
43,-0.027424822054951878
44,-0.1595450264342459
45,-0.024127984955367627
46,0.1163244906010661
47,0.11846839977640337
48,-0.038123423755921024
49,-0.14935770585423408
50,-0.04194202100175629
51,-0.007271333848878218
52,-0.03532291205073176
53,-0.05105895105354503
54,0.0016845454822999747
55,0.15110608137621806
56,-0.06837535443872834
57,0.045644233636151756
58,-0.12193742718996894
59,0.07935293654948156
60,-0.06403224123957188
61,0.061516597639268616
62,-0.03559649761683562
63,0.03321005315100831
64,-0.07535067551718871
65,-0.15036628969065888
66,-0.00782643901457437
67,-0.12238028520126648
68,-0.005515327553547348
69,-0.041564006710268296
70,0.01346217897152456
71,-0.014019119473516747
72,0.0007237900338717083
73,0.0016757751106928247
74,-0.2175569060510951
75,-0.08352873938308375
76,0.13702057890612898
77,-0.08296202842868063
78,0.028287155141818277
79,0.05062099416027546
80,-0.003592817627756172
81,-0.1641714352381839
82,0.05388534479455101
83,-0.10331418214752068
84,0.015100119800229383
85,-0.015057176262266108
86,0.027390750180893278
87,0.017189716492364022
88,0.0002838980350125575
89,-0.0464979249637184
90,-0.09583923252214838
91,-0.229842483402379
92,-0.08502041250916675
93,-0.009324155823630099
94,-0.14414165760458703
95,-0.16666676499784708
96,0.029313816380489167
97,0.06507636204010081
98,-0.023622582872040488
99,0.014393252089772044
100,-0.047698500658617714
101,0.07021014321405984
102,-0.035137323610660874
103,0.12119123948821156
104,0.13305603636745905
105,-0.12778271499838142
106,-0.01927506742279533
107,0.015112930436699907
108,0.10727351728455689
109,-0.008115969882633932
110,-0.051025040310801385
111,-0.06013318725738001
112,-0.09807324535615561
113,-0.07147233001982342
114,-0.06813026379915935
115,-0.09966931570382363
116,-0.19138588333188378
117,-0.05219314687626261
118,-0.026986640768610338
119,-0.223737363201726
120,0.018454062355422764
121,0.02959895724273349
122,0.003362042160794043
123,-0.10186290900662638
124,-0.07347499499487059
125,-0.049225097085592466
126,-0.08961594267448433
127,-0.20280196900557468
128,-0.04549774076605623
129,-0.138465892352233
130,-0.12779522605469382
131,-0.14936358758899043
132,-0.09567178847060588
133,0.011385217284633034
134,-0.24130950154730157
135,0.07328531689766125
136,-0.07900706126762663
137,0.012134866606315997
138,-0.06941123135156717
139,-0.05833481162089972
140,-0.06661927230584239
141,-0.12738684219218493
142,-0.08347525412599244
143,-0.25124419344155435
144,-0.0887074282869639
145,-0.07903367300252079
146,-0.18000698968045659
147,-0.17513473596548007
148,-0.142257172303317
149,-0.10001694226725545
150,0.04467757428420166
151,-0.14935439093066175
152,-0.18514300406696743
153,0.03463147062038999
154,-0.10316153431075399
155,-0.1446603976416982
156,-0.2887207771879705
157,-0.06019477767005775
158,-0.25778848038161783
159,-0.24184129498724855
160,-0.036438955082522116
161,-0.1849377308098231
162,0.024946261555227535
163,-0.1607725369975387
164,-0.2021516192141271
165,-0.011822750064078904
166,-0.15079650951736873
167,-0.05440097314828225
168,-0.10212838275761227
169,-0.17229346484162467
170,0.02655512764600448
171,0.022801112068478274
172,-0.12646925873448073
173,-0.19492964702563662
174,-0.09134250035120263
175,-0.08627561712721886
176,-0.24116543982992422
177,-0.23098850082848676
178,-0.18591501476152192
179,-0.08116276609377115
180,-0.07355015977843962
181,0.09483929015515041
182,-0.07668968393041882
183,0.0877468763356914
184,-0.0593383182535788
185,-0.08212025959550462
186,-0.11911086082685317
187,-0.08216129102803131
188,-0.10552684563237448
189,-0.02345766732523335
190,0.014520930741340006
191,-0.14696508645443918
192,-0.0774788517620184
193,-0.08727791413864075
194,0.043565926274753045
195,-0.03836773727388695
196,-0.16360767255722314
197,0.027711398219980397
198,-0.08631675479601889
199,0.009778602314558722
200,0.04068007746353559
201,-0.0021881138982359966
202,-0.02811486315165861
203,-0.12081617304846676
204,-0.13686897394889602
205,-0.07407767282479083
206,-0.15099745690287325
207,-0.189136550928064
208,-0.06482752339706796
209,-0.1880770894888896
210,-0.023025889456500432
211,-0.16884316942836197
212,-0.18013269261560116
213,0.06644709227815913
214,-0.22099871296889725
215,0.06155524363983816
216,-0.13057206934094195
217,-0.12104185364315684
218,-0.13398717640159752
219,-0.07605953961687995
220,-0.008793036877181299
221,-0.3665705980803656
222,-0.08588765456975743
223,-0.04087941422221891
224,-0.04994408091114554
225,-0.15226948446972524
226,-0.019059255803953866
227,-0.1522158714524659
228,-0.20049704231018062
229,-0.07829649766189917
230,-0.05122553621384656
231,-0.1514794401714686
232,-0.09251220978737361
233,-0.1866163192417925
234,-0.1917045019230797
235,-0.23320537755006335
236,-0.2158590528940118
237,-0.1252185497354515
238,-0.19156960141072693
239,-0.1422717118423525
240,-0.10387295088640604
241,-0.057328067402790006
242,0.03398537181068694
243,0.017088757630299867
244,-0.2022246271138007
245,-0.37521431294902674
246,-0.22853659033961218
247,-0.2207504761598876
248,-0.12639570185395088
249,-0.045893440163379304
250,-0.13099096169187305
251,-0.027614981566682822
252,-0.20637543275187656
253,-0.12575311267309114
254,-0.019567398135351403
255,-0.04203658031601745
256,-0.035662917543844465
257,-0.14663914869138164
258,-0.006099901265587905
259,-0.08136471295765245
260,-0.092081987043013
261,-0.16622151813298092
262,-0.2186164864675105
263,-0.10641333299269781
264,-0.2532616676863867
265,-0.07173052732842139
266,-0.16761409078901673
267,0.04368120537615985
268,-0.07324153651601688
269,0.048001105475251056
270,-0.18881342437361914
271,0.03430423122441449
272,-0.08824123665037092
273,-0.06667820170714697
274,0.0690860607860197
275,0.06913571852607443
276,-0.02833023206387869
277,-0.06449102267815804
278,-0.07364046811079347
279,-0.08346191678124022
280,-0.14101886871662783
281,0.013312676067061581
282,0.03364221141484664
283,0.03766963820022469
284,-0.022140235476476682
285,-0.09028084616496085
286,-0.06652226128978586
287,0.008116127753498311
288,-0.1754068903986239
289,0.01724564741543414
290,0.013294433031576548
291,0.02411356874853668
292,-0.0920413876653453
293,-0.038125698523107904
294,-0.19964912738065593
295,-0.06426913190884215
296,-0.0800712993483438
297,-0.19875734645642468
298,-0.08561260955709901
299,-0.14485877433213484
300,-0.12006733450062697
301,-0.09366140909397021
302,-0.13937822578498202
303,-0.21898873515690712
304,-0.14894755427100062
305,-0.10925598299249696
306,0.04295393112097419
307,0.048889188410809234
308,-0.066729959326054
309,-0.042923959924909945
310,-0.04920063152536243
311,-0.14449124277111022
312,-0.08057975964917247
313,0.027191298980079714
314,0.003388470236780099
315,-0.06720700490425349
316,-0.06006314990431311
317,-0.044887945906419986
318,-0.12910481436877833
319,-0.1408475236797682
320,-0.0885330931661476
321,-0.024782163718699228
322,0.016544208644955507
323,-0.06507329412749402
324,-0.0015867202979476555
325,-0.002094800795752769
326,0.016026059477590126
327,-0.06305477313002984
328,0.0791066263364843
329,0.10562247522886392
330,0.11707208255780377
331,0.08623086424125835
332,0.0010274480937027877
333,-0.008979522749800021
334,0.13543113425490702
335,-0.1363375229748734
336,0.041904213498110715
337,-0.2405669176142724
338,-0.220554346299276
339,-0.12254612437404623
340,-0.16379070543886198
341,-0.09458117279901938
342,-0.14716521338663188
343,0.010608823265146639
344,-0.06420811411326481
345,0.04959301598722671
346,0.04975531253221043
347,0.050251908051477306
348,-0.03393742346169692
349,0.02825389903476614
350,-0.05610794045766424
351,-0.03523562128189138
352,0.018615689338673067
353,0.07092723609227869
354,-0.08948008503554623
355,-0.1594416440408532
356,-0.14939758471087927
357,-0.09968764503999042
358,-0.07906380825416297
359,-0.06621244330939263
360,-0.09993385898023402
361,-0.09499784669670494
362,0.0738501024305987
363,-0.0525468805035831
364,0.019427545578848036
365,0.025942802489862037
366,-0.5453592702215769
367,-0.0004776259308780636
368,-0.014108248204955405
369,0.03854066314618684
370,-0.21099991015685193
371,-0.19936931199639324
372,0.09969495180683748
373,-0.06969469093215101
374,-0.047558415315229835
375,-0.05377706798404731
376,-0.09309697293348237
377,-0.29641811611259206
378,0.003751729765379857
379,-0.08320047889796586
380,-0.11791066113416526
381,-0.030949936307951037
382,-0.14052378672473936
383,0.04651723574219541
384,0.0037749478890799246
385,-0.014584959445712847
386,-0.031064168487691387
387,-0.05125589954473848
388,-0.004214719367040333
389,-0.1542000068268746
390,0.025362811055941927
391,-0.1262938907938712
392,-0.10063793997635645
393,-0.2822214283978399
394,-0.20904859819850163
395,0.004826993799821388
396,0.06063931994665338
397,-0.06000915703614674
398,0.016843967604121015
399,-0.0201612229421211
400,-0.2636085129779309
401,-0.1859474374532722
402,-0.17805762567110212
403,-0.120657988393205
404,-0.11673464473641451
405,-0.2380049097580098
406,-0.29223913808963353
407,-0.33199775091867806
408,-0.05215737620387139
409,-0.02576117104988054
410,-0.10311044997032705
411,-0.1696713686251308
412,-0.0832467652299106
413,-0.03771597260655238
414,0.1255984211713593
415,-0.1258701727893801
416,-0.3048096670024307
417,-0.025449993793646253
418,-0.30065040326107645
419,-0.23289040865485067
420,-0.10491134532856405
421,-0.27064277429763484
422,-0.16789208884741885
423,-0.15854084073457173
424,-0.11811922876615286
425,-0.31822753105409984
426,-0.13896660782192255
427,-0.2556409438162055
428,-0.11319532224594449
429,-0.27039952320424265
430,-0.30107779204269125
431,-0.12224225134412005
432,-0.19796708229681306
433,-0.1908504068375319
434,-0.2165296300278606
435,-0.21478272662937783
436,-0.28642908036427817
437,-0.04241502485709042
438,-0.1456781083128312
439,-0.12569784668983236
440,-0.059502241187200176
441,-0.033731618992528044
442,-0.17042247250287088
443,-0.13378572378740805
444,-0.28027839649893765
445,-0.21491128827217382
446,-0.0854161569578658
447,-0.1292889296687412
448,-0.12253759606564983
449,-0.1420391555751924
450,-0.1972398794234349
451,-0.17826691838805195
452,-0.12795265250791896
453,-0.10832990970776407
454,-0.15523696451534263
455,-0.1652802461948555
456,-0.23863918677303014
457,-0.23700645733256415
458,-0.3083603772894037
459,-0.10961310089947904
460,-0.2237908459068471
461,-0.2309961761256006
462,-0.018883182376248635
463,-0.23701390085648602
464,-0.2041065715753408
465,-0.1943440321787977
466,-0.14327474424345285
467,-0.0803964114846709
468,-0.24965638464146236
469,-0.08312676860904071
470,-0.22042894411560543
471,-0.19528330769278732
472,-0.19348437988842312
473,-0.11179001912550043
474,0.06952819807683576
475,-0.15491187113234428
476,-0.15561643119054944
477,-0.33657066850290623
478,0.11224527355838153
479,-0.04756231610893196
480,-0.021869034086954592
481,-0.16747580271547324
482,-0.1364319922724735
483,-0.001239268756596889
484,-0.17706073405716435
485,-0.26412396269894206
486,-0.003501524724931157
487,-0.05890376768862406
488,-0.14555734677376908
489,-0.19846032672557
490,-0.04135761822542568
491,-0.09988429642102108
492,-0.1004029547263812
493,-0.10727884977790376
494,0.04536423612534115
495,0.040151938572978725
496,-0.0959091720439085
497,-0.19659699838535497
498,-0.09873300862149992
499,-0.000735681596499608
500,-0.22967113235384332
501,-0.025119597892302416
502,-0.12459252327711885
503,0.031856169263781035
504,-0.08991577101761891
505,-0.021613403768637927
506,-0.047837504114582506
507,0.019459832458980277
508,-0.16374679869382744
509,-0.1255408549597196
510,-0.05863091750655488
511,0.11747773440015304
512,-0.08248637244837377
513,-0.05917686507848008
514,-0.08901962343567714
515,-0.0645410937571258
516,-0.11147428861430904
517,-0.21140971986165813
518,0.03010755389041495
519,0.010348009064972019
520,-0.1502458699545409
521,-0.07731285464953189
522,-0.13622530676908945
523,-0.09413989101098935
524,-0.12912516158852966
525,-0.15236148824243914
526,-0.02930994580291107
527,-0.1910236080057546
528,-0.013882664712188441
529,-0.10100666120588414
530,-0.24307366243858453
531,-0.17369827241307928
532,-0.19692199309065625
533,-0.14817828881186798
534,0.14219730334088604
535,-0.09139299341616985
536,-0.1509577195235939
537,-0.1293354721608163
538,-0.27860087361889074
539,-0.05436225849653974
540,0.05410666481069252
541,0.025553744191125938
542,-0.005828091297120171
543,-0.039092008906093156
544,-0.11504159217511703
545,0.02696707565092247
546,-0.10203074623896062
547,-0.18787876094254244
548,-0.1261456747294958
549,-0.08914572907707094
550,-0.07168372046739666
551,-0.1486158679950167
552,-0.10611027134727863
553,-0.04876252660137231
554,-0.04894383849742057
555,-0.2072187557969572
556,0.08336895436290347
557,0.022001686941215293
558,-0.07949866269009569
559,-0.08378803603602836
560,-0.1679790826303077
561,-0.1761898355910682
562,-0.050486752414531884
563,0.05297128136872347
564,-0.049366439484706606
565,-0.08238781803267235
566,0.006341926960063833
567,-0.05881350058977454
568,-0.08529709028237069
569,-0.14376630329960777
570,-0.06838160577300284
571,-0.24190374121409167
572,-3.661371836248342e-05
573,-0.03027245308708819
574,-0.18281602972474167
575,0.17872371634950254
576,0.005939507472641015
577,-0.04100222563000309
578,0.02817670510651924
579,0.3720827395471808
580,0.10734301627007875
581,-0.10627039132115836
582,-0.2399489324513095
583,-0.019840290272110265
584,0.010758631803495494
585,-0.32107448830501617
586,-0.05718624336050318
587,0.022559090061788117
588,-0.10776244590103394
589,-0.011982661539945868
590,-0.02782945437414272
591,-0.011047489586882519
592,0.008018053743688804
593,0.16010056837004674
594,-0.18779362007668451
595,-0.1076969096312961
596,-0.11479234874344796
597,0.01852533129380852
598,-0.033793940295655474
599,-0.012347582167972292
600,0.03930147094847864
601,-0.0614494435094756
602,-0.11561189857160724
603,0.04665854751752304
604,-0.05650642897768037
605,0.0004425130566204596
606,-0.1425088796979035
607,-0.20633894411048262
608,-0.14564292681665103
609,-0.24809882783767118
610,-0.13850048889948655
611,0.003972868464827858
612,0.03531205026353207
613,-0.09016332941184879
614,-0.17370634373983923
615,-0.22240280885564734
616,-0.2746604281420199
617,-0.0582348521391732
618,-0.20008143298722222
619,-0.2556045095614854
620,-0.06283028556539529
621,-0.23905176312600138
622,-0.14417856003007606
623,-0.3818219828009056
624,-0.21386974186520263
625,-0.03724590885808172
626,-0.11477611446644018
627,-0.22034974437482696
628,-0.06677444058222337
629,-0.16919178982393143
630,-0.07645721625917036
