pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y,pt8_cam1_X,pt8_cam1_Y,pt9_cam1_X,pt9_cam1_Y
375.310000,394.730000,344.950000,187.980000,369.422848,339.752001,364.631207,276.813710,369.149039,330.106285,368.663492,319.482429,368.093702,308.909501,367.011364,300.804922,366.223485,289.133035
372.360000,398.660000,340.070000,187.120000,367.369287,345.298287,360.797894,278.742853,366.821671,332.276571,364.902878,322.493315,364.333088,311.915815,363.662879,301.882327,362.382576,290.210440
368.490000,391.850000,335.980000,187.060000,361.208606,339.752001,354.774117,278.019424,361.345510,328.900571,360.002683,320.084606,359.888725,310.713290,358.344697,301.882327,357.162879,289.133035
364.470000,393.130000,330.020000,187.110000,356.690773,340.234286,351.899132,278.260567,356.006253,327.453714,356.014153,319.482429,355.216447,308.308239,354.011364,300.445787,352.731061,288.594333
359.310000,391.590000,329.040000,187.110000,351.762228,339.752001,349.845572,278.019424,352.309844,326.730285,352.139580,319.281703,351.455832,306.304029,350.958333,297.572707,349.776515,288.055630
355.150000,386.840000,328.010000,187.110000,349.845572,335.170286,347.381299,277.295996,350.666996,326.006857,349.176672,317.475172,349.290630,305.702767,348.890152,297.034004,348.299242,287.157793
350.620000,388.220000,327.000000,187.110000,346.149163,334.446857,346.833683,276.572567,347.792011,323.595428,347.353344,312.858479,346.897512,301.694348,346.329545,295.058762,346.428030,285.541685
345.280000,383.390000,329.980000,187.120000,341.631330,330.829714,341.905138,276.572567,343.411082,318.772570,343.250855,312.256302,343.136897,300.892664,342.981061,293.442655,342.587121,285.541685
342.080000,391.560000,333.020000,187.110000,340.673002,337.340572,342.726562,277.295996,342.042042,323.595428,342.339191,315.668640,342.795023,303.498136,342.193182,294.340492,341.996212,284.823415
340.180000,386.910000,332.000000,187.110000,337.524209,334.446857,340.673002,279.466282,339.167057,322.871999,339.604199,315.066463,339.718157,303.498136,340.125000,295.597465,340.223485,286.619090
340.870000,393.300000,331.920000,187.090000,338.619441,338.064000,338.619441,276.090281,339.577770,328.659428,338.578577,317.675897,338.806493,305.702767,338.943182,297.213572,337.662879,286.080388
343.070000,392.220000,333.940000,187.090000,339.030153,339.752001,338.619441,275.366853,339.303961,329.624000,340.173989,318.880252,339.034409,306.304029,339.435606,297.213572,339.632576,285.900820
343.380000,394.280000,331.950000,187.120000,338.756345,338.787429,338.208729,277.537139,338.482537,328.177142,338.578577,320.084606,337.666912,307.506555,337.761364,298.829679,338.450758,287.516928
338.930000,394.380000,325.970000,187.120000,335.881361,340.957715,334.923033,278.260567,334.649225,327.453714,336.185458,320.686784,335.615668,307.706976,335.594697,298.650112,335.299242,289.312603
337.150000,392.000000,320.930000,187.120000,333.827800,341.198858,332.048048,274.402281,332.732568,327.936000,333.108592,319.482429,333.678382,307.105713,333.329545,299.368382,332.640152,286.439523
336.930000,394.720000,320.930000,187.110000,332.048048,342.645715,331.774240,275.849139,333.417088,330.106285,332.766718,320.686784,332.880676,309.310343,332.640152,300.266219,332.049242,288.055630
335.640000,386.530000,323.910000,187.090000,330.131392,334.446857,332.184952,277.295996,332.732568,325.042285,332.994634,319.482429,333.336508,307.105713,333.034091,299.188814,333.132576,287.696495
335.400000,390.310000,319.950000,187.110000,331.774240,336.858286,332.184952,277.295996,333.417088,326.730285,332.994634,319.281703,332.880676,307.506555,332.640152,298.650112,332.049242,288.235198
335.720000,382.230000,316.880000,187.100000,331.226624,330.347428,331.226624,277.537139,332.595664,320.219428,332.424844,314.464285,331.855054,303.898978,331.261364,295.956600,331.162879,286.439523
337.230000,385.190000,319.980000,187.100000,332.595664,333.000000,332.184952,276.813710,333.006376,322.148571,334.134214,314.062834,333.564424,303.297716,333.231061,295.597465,333.132576,286.978225
337.950000,381.220000,321.970000,187.100000,333.417088,328.900571,333.280184,277.537139,333.006376,318.772570,334.362130,310.449771,333.678382,300.892664,333.526515,294.340492,333.526515,285.541685
336.820000,385.110000,317.990000,187.100000,332.595664,329.382857,329.720680,277.537139,333.143280,319.495999,332.652760,312.858479,332.538802,302.696453,332.147727,295.597465,331.162879,286.439523
335.350000,388.500000,311.980000,187.110000,330.405200,333.241143,328.077831,277.537139,329.720680,322.148571,329.575893,314.062834,328.550271,303.498136,328.208333,297.213572,327.912879,287.696495
331.240000,385.160000,306.000000,187.110000,326.024271,333.000000,325.613559,275.849139,327.393311,320.219428,326.499027,311.654125,326.043195,299.690139,325.352273,293.263087,325.549242,286.080388
330.090000,390.170000,304.900000,187.100000,325.476655,336.617143,323.559998,276.813710,326.024271,322.871999,325.131531,313.259931,325.017573,302.295611,324.465909,294.340492,323.973485,285.900820
330.880000,384.350000,306.960000,187.110000,326.434983,331.553143,324.792135,276.813710,325.750463,320.942856,326.499027,310.449771,325.815279,299.890560,325.352273,292.903952,325.450758,283.386875
331.340000,390.630000,309.960000,187.100000,327.256407,335.893715,326.845695,278.260567,326.982599,327.453714,327.980481,315.066463,328.208397,305.101504,327.912879,297.034004,327.617424,287.516928
330.220000,383.140000,308.900000,187.100000,327.530215,329.624000,326.708791,277.537139,327.393311,320.219428,327.524649,312.657754,327.182775,304.099399,326.534091,296.674870,326.632576,285.900820
329.330000,387.750000,307.900000,187.110000,326.845695,334.688000,326.024271,276.813710,328.077831,322.389713,326.954859,314.665011,326.840901,306.905292,326.435606,297.752274,326.337121,286.080388
329.640000,382.810000,308.880000,187.090000,326.024271,328.900571,324.381423,276.572567,325.476073,319.905686,325.587363,310.851222,325.359447,301.493927,324.662879,294.879195,324.564394,284.284713
330.330000,388.160000,308.970000,187.100000,325.887367,335.170286,324.792135,275.366853,325.860682,323.462296,325.587363,313.259931,325.701321,302.896874,325.056818,296.136167,324.958333,285.362118
331.360000,386.860000,311.990000,187.100000,327.530215,332.276571,326.434983,276.090281,327.735647,322.954209,328.550271,313.460657,327.182775,304.099399,327.026515,297.034004,326.731061,286.978225
330.620000,386.240000,317.000000,187.100000,327.940927,332.517714,329.173063,274.643424,329.177928,321.938034,329.006103,314.062834,329.803809,304.500241,329.094697,297.213572,329.291667,285.900820
330.440000,390.080000,325.950000,187.090000,329.309968,335.411429,329.994488,280.913139,331.197122,326.002731,330.031725,316.270817,330.829432,305.903188,331.261364,298.111409,330.768939,287.516928
336.040000,385.550000,333.020000,187.100000,334.238512,333.000000,334.649225,279.466282,334.995129,322.530803,334.362130,315.869366,335.387752,305.301925,335.102273,298.650112,335.200758,288.594333
340.410000,389.900000,330.890000,187.090000,336.292073,335.411429,336.702785,278.260567,338.120071,325.240600,338.464618,315.267188,338.350660,305.702767,338.056818,298.290977,337.859848,288.773900
342.140000,382.180000,328.900000,187.090000,337.934921,330.347428,336.292073,277.295996,337.831615,319.143556,338.464618,310.851222,337.666912,300.892664,337.170455,294.520060,337.071970,286.619090
344.260000,388.870000,335.000000,187.110000,340.399194,333.964572,340.262290,277.295996,341.293090,324.817194,340.629821,316.872994,340.857737,305.702767,340.912879,298.111409,340.026515,286.439523
347.940000,383.240000,341.000000,187.090000,346.559875,330.829714,345.601547,276.572567,345.764161,319.482280,345.757931,310.851222,346.213763,302.095190,345.935606,296.674870,346.428030,286.439523
351.390000,388.090000,336.940000,187.100000,349.845572,334.446857,349.297955,278.019424,350.379461,322.446121,350.202294,314.464285,349.974378,304.099399,349.579545,298.111409,349.678030,286.439523
351.620000,384.250000,330.890000,187.100000,350.119380,330.829714,346.833683,277.295996,349.273712,319.736324,348.378966,311.453399,348.265008,301.093085,347.806818,295.058762,347.609848,286.978225
354.900000,388.870000,331.030000,187.110000,351.077708,336.858286,350.119380,277.054853,352.542882,324.224426,351.569790,313.460657,351.000000,302.896874,350.662879,296.495302,349.776515,286.439523
361.470000,390.150000,337.050000,187.100000,358.744333,336.134857,354.637213,278.260567,357.783170,324.817194,356.697901,316.270817,356.242069,304.099399,356.276515,297.034004,355.291667,287.157793
361.650000,390.480000,347.000000,187.120000,359.565758,334.688000,362.030030,279.225139,360.042744,325.325281,360.800389,317.475172,360.914347,303.898978,361.299242,297.213572,361.594697,287.516928
363.340000,395.750000,355.960000,187.100000,365.041919,337.340572,367.779999,279.707425,365.667640,330.829558,365.472668,321.690412,366.498290,310.713290,366.420455,303.678001,367.109848,289.671738
369.490000,393.190000,358.000000,187.950000,370.654984,338.305143,369.970464,278.501710,370.138712,327.526992,369.689114,318.880252,369.803072,309.510764,369.867424,302.421029,370.064394,288.773900
379.100000,398.340000,359.940000,187.990000,378.458513,345.298287,374.762105,278.983996,377.494345,333.454674,377.096385,322.493315,376.982427,309.510764,376.662879,302.600597,375.776515,289.851305
385.000000,392.080000,360.020000,187.970000,380.922786,338.305143,376.815665,277.537139,380.307650,325.322240,379.489503,318.679526,379.147629,308.709081,378.534091,302.061894,377.253788,289.671738
388.770000,393.960000,361.010000,187.970000,383.113250,340.234286,375.994241,277.537139,382.615300,327.919130,381.996580,318.679526,380.857000,307.706976,380.208333,301.523192,379.223485,289.671738
388.200000,388.620000,364.060000,187.970000,381.744210,338.787429,377.773993,277.537139,381.012765,325.548057,379.945335,316.872994,380.515126,308.107818,379.715909,299.727517,379.026515,289.851305
391.900000,390.150000,366.030000,187.980000,385.029907,337.581715,381.470402,278.983996,384.538341,327.015864,384.047824,317.475172,383.250118,307.706976,382.965909,300.266219,382.768939,288.773900
394.870000,391.530000,370.850000,188.000000,389.137027,339.510858,386.809659,277.537139,389.538249,326.677139,388.720103,316.872994,388.264270,306.905292,388.185606,300.445787,388.185606,289.671738
394.480000,385.860000,375.850000,188.010000,392.559628,334.688000,391.327492,276.090281,391.974101,323.176984,392.594675,315.267188,392.024885,304.500241,392.125000,295.956600,392.026515,286.439523
398.500000,392.630000,374.010000,188.000000,397.351269,338.305143,391.875108,277.054853,396.781705,327.919130,395.899457,317.876623,395.101751,306.905292,394.488636,299.188814,392.814394,289.312603
407.800000,387.370000,373.970000,188.010000,404.059566,335.893715,394.750093,278.501710,402.614931,322.838259,400.799652,313.661382,400.001946,305.702767,399.117424,298.650112,397.541667,288.055630
410.350000,394.900000,381.910000,188.020000,405.702415,341.681144,401.732198,278.501710,404.858479,328.709487,404.218392,317.274446,403.306728,305.903188,402.465909,298.650112,402.662879,288.773900
407.940000,392.610000,388.900000,188.020000,405.565511,335.893715,403.375046,278.501710,406.012304,326.677139,405.471931,317.274446,405.130057,305.903188,404.140152,298.290977,404.435606,289.312603
411.210000,397.920000,386.920000,188.840000,407.208359,341.681144,403.648854,277.778282,407.166129,332.322551,406.839427,319.482429,406.155679,308.709081,405.321970,300.266219,404.435606,287.876063
415.760000,397.210000,385.870000,188.890000,411.315480,341.922286,405.291703,278.501710,410.435300,331.983826,410.030251,321.288961,408.776713,308.709081,408.079545,300.984489,406.996212,289.133035
416.320000,395.440000,391.850000,188.900000,411.726192,341.681144,408.577399,277.778282,412.807051,329.725661,411.397747,321.489687,410.486083,307.706976,409.852273,299.368382,408.571970,287.696495
417.780000,396.300000,396.960000,188.880000,415.148793,341.922286,411.863096,277.537139,414.473687,331.645101,414.360656,322.091864,414.018782,310.713290,413.594697,300.266219,413.299242,288.235198
418.770000,387.250000,398.940000,188.880000,415.833313,334.688000,414.327368,278.260567,415.114701,324.306066,414.474614,314.263560,414.930446,305.903188,414.481061,298.290977,414.382576,288.235198
423.320000,389.150000,396.970000,188.880000,420.077338,334.446857,415.148793,278.501710,419.088986,322.612443,418.463144,315.869366,418.007312,305.301925,416.943182,298.290977,416.253788,289.133035
430.740000,382.710000,397.940000,188.890000,423.363034,328.900571,416.517833,278.260567,422.935069,319.225196,421.881885,312.457028,420.742304,305.702767,419.799242,297.393139,417.140152,287.516928
433.440000,390.020000,403.890000,188.890000,427.059443,337.581715,421.720186,278.260567,426.011936,324.983516,425.414583,316.471543,425.186667,305.903188,424.329545,297.213572,423.344697,287.157793
427.850000,386.260000,403.990000,188.880000,421.583282,334.446857,419.255913,276.331424,422.550461,322.273718,421.995843,315.267188,421.881885,305.101504,421.276515,297.034004,420.291667,286.978225
428.630000,393.010000,401.870000,188.900000,424.458266,339.752001,419.803530,278.260567,424.281198,327.015864,423.591255,318.880252,422.565633,308.107818,421.965909,299.727517,420.587121,288.594333
431.870000,393.370000,398.880000,188.890000,425.827307,338.787429,418.982105,277.537139,425.499125,327.919130,424.388961,320.084606,423.249381,307.706976,421.965909,297.752274,420.390152,288.773900
428.050000,394.320000,392.980000,188.890000,421.309474,343.128001,413.916656,276.090281,422.358157,327.693313,421.198136,318.278075,418.691060,309.911606,417.829545,300.445787,415.367424,288.235198
426.110000,398.940000,389.930000,188.900000,420.077338,344.574858,411.589288,276.813710,419.730000,330.628927,417.437522,320.686784,416.411900,310.112027,415.071970,301.164057,413.791667,288.594333
425.630000,392.800000,388.900000,188.900000,418.297585,339.752001,410.357152,276.331424,418.383871,328.257854,416.183984,319.683155,415.386278,308.308239,413.693182,299.368382,412.117424,287.696495
422.730000,394.480000,383.920000,188.870000,413.916656,344.816001,406.523839,278.260567,413.127558,330.628927,411.967537,321.891138,411.853579,310.112027,409.753788,300.625354,407.882576,289.133035
413.360000,385.100000,377.020000,188.040000,404.333374,333.723429,396.666749,277.054853,403.512350,323.515708,402.167148,317.274446,402.053190,306.304029,400.003788,298.290977,399.117424,288.594333
406.690000,386.870000,377.950000,188.000000,399.952446,333.723429,395.571517,276.090281,400.114977,321.483360,398.406534,315.267188,398.520492,305.301925,397.344697,296.674870,396.359848,286.978225
401.860000,379.350000,380.850000,188.020000,394.613189,325.765714,392.696532,276.331424,395.435576,316.063765,395.215709,308.442513,394.759877,299.890560,394.488636,292.365250,393.503788,285.002983
394.180000,378.770000,379.000000,188.020000,388.315603,325.765714,386.398947,274.643424,388.704931,315.725040,388.492187,308.442513,388.036354,300.491823,388.185606,292.903952,387.594697,283.746010
387.970000,386.100000,381.960000,188.030000,384.345386,330.347428,383.250154,277.778282,384.858848,318.773563,384.047824,312.055576,383.933866,302.295611,384.640152,294.879195,383.950758,284.464280
390.900000,384.970000,388.900000,188.860000,387.904891,331.794286,387.220371,277.537139,386.653687,319.225196,387.124690,310.851222,386.668858,302.696453,386.708333,295.956600,387.496212,285.541685
389.550000,392.290000,389.890000,188.900000,390.095356,339.752001,389.410835,277.054853,389.474148,323.628617,390.087599,315.267188,390.657389,305.702767,390.056818,297.931842,389.958333,287.157793
385.900000,387.160000,384.840000,188.900000,385.029907,335.170286,384.893003,277.537139,385.692166,321.934993,384.731572,312.657754,384.275740,303.297716,384.344697,297.213572,384.935606,287.516928
385.130000,390.760000,377.960000,188.040000,382.976346,338.787429,380.375170,277.778282,382.999908,323.176984,382.224496,314.464285,382.452412,304.099399,381.784091,297.752274,381.094697,288.055630
387.500000,382.770000,381.860000,188.000000,384.756099,333.000000,382.018018,276.331424,384.666544,317.757389,383.591992,312.055576,383.136160,302.095190,383.261364,296.136167,383.162879,287.157793
387.290000,381.850000,389.990000,188.020000,384.208482,328.659428,385.988235,277.778282,385.243456,316.741215,385.415320,310.449771,384.845530,300.892664,384.738636,294.340492,385.526515,286.080388
383.310000,382.520000,391.920000,188.850000,383.113250,328.659428,385.303715,278.983996,384.153733,315.160499,384.389698,309.245416,384.161782,299.690139,384.147727,293.801790,385.132576,286.080388
385.910000,377.990000,387.990000,188.890000,385.988235,326.006857,386.125139,277.778282,385.692166,314.483050,386.099068,308.442513,386.213026,299.289297,385.821970,293.801790,386.314394,285.900820
389.700000,382.650000,385.000000,188.890000,389.137027,329.624000,386.809659,277.537139,388.961336,317.079939,388.036354,307.840336,388.264270,299.690139,388.284091,293.801790,387.594697,285.362118
392.460000,378.430000,382.920000,188.900000,389.684644,325.765714,386.809659,277.778282,389.858756,313.805601,389.061977,307.840336,388.264270,298.487613,388.481061,292.365250,387.299242,285.362118
394.520000,386.240000,382.800000,188.910000,390.916780,332.517714,388.041795,277.054853,390.820277,318.547746,389.517809,309.847593,390.087599,300.491823,389.367424,292.903952,389.071970,284.823415
396.830000,383.720000,384.840000,188.900000,392.559628,328.900571,389.821548,276.813710,392.230507,318.886471,391.569053,310.851222,391.113221,298.688034,390.943182,293.263087,390.549242,283.925578
397.510000,388.860000,384.930000,188.880000,392.970340,337.340572,390.642972,278.501710,393.512535,324.193158,392.480717,314.062834,392.138843,302.896874,391.731061,295.417897,391.140152,285.900820
394.330000,386.200000,382.900000,188.890000,389.958452,336.134857,388.589411,277.778282,390.692074,322.499534,390.201557,314.062834,389.631767,302.295611,388.875000,295.417897,388.481061,286.978225
394.160000,387.050000,384.910000,188.890000,391.327492,336.617143,388.863219,277.537139,391.781797,322.612443,391.227179,314.464285,390.771347,301.694348,390.844697,294.879195,389.564394,286.439523
396.370000,386.430000,386.910000,188.890000,394.613189,335.893715,393.381052,277.054853,394.474055,321.934993,393.848213,314.062834,394.076129,303.297716,393.897727,295.417897,392.617424,286.439523
398.130000,381.220000,385.850000,188.890000,394.613189,330.829714,391.738204,275.366853,393.512535,318.096113,392.936549,310.249045,392.708633,301.694348,392.420455,295.058762,391.928030,285.900820
399.910000,384.080000,386.930000,188.900000,395.297709,333.723429,393.791764,277.778282,394.922765,319.451012,394.645919,310.851222,394.873835,301.093085,394.488636,294.520060,393.799242,287.516928
399.620000,377.480000,389.870000,188.890000,396.256037,326.006857,394.339380,277.054853,395.499677,314.144325,395.671541,308.643239,395.215709,299.690139,394.981061,292.903952,394.291667,285.541685
399.660000,383.160000,389.830000,188.900000,397.077461,331.070857,393.928668,277.778282,396.397097,316.741215,396.241331,309.245416,396.127373,299.890560,395.867424,293.442655,394.291667,285.541685
395.730000,378.680000,386.840000,188.890000,393.791764,328.177142,390.916780,276.813710,392.935622,312.450702,391.910927,305.431627,391.341137,297.485509,390.647727,292.185682,390.844697,285.900820
395.710000,385.870000,385.940000,188.890000,392.833436,334.688000,390.916780,279.707425,392.935622,319.902645,392.822591,309.847593,392.138843,300.491823,391.534091,293.801790,391.041667,286.619090
398.340000,384.710000,397.010000,188.880000,398.172693,333.964572,398.035789,278.983996,396.974009,319.451012,397.039038,309.847593,396.241331,300.491823,396.753788,295.417897,396.950758,287.157793
399.160000,384.750000,412.990000,188.890000,401.047678,333.723429,403.785758,277.778282,400.050876,319.225196,401.369442,310.449771,401.711316,301.093085,402.662879,293.981357,402.859848,286.080388
402.110000,385.000000,419.960000,189.860000,405.702415,334.688000,409.398823,279.948567,405.050784,320.467186,406.497553,310.650496,406.155679,301.694348,406.897727,295.417897,407.882576,286.619090
409.030000,381.060000,418.990000,189.890000,411.452384,328.177142,411.589288,278.983996,411.076313,318.886471,410.941915,309.847593,411.625663,302.095190,411.625000,294.160925,411.526515,286.080388
414.120000,386.940000,419.970000,189.890000,415.148793,335.893715,416.107121,281.154282,415.435207,320.918819,415.842110,312.858479,415.956068,302.095190,415.662879,295.417897,415.367424,287.516928
417.150000,379.980000,421.000000,189.880000,418.023777,329.624000,418.023777,277.778282,418.383871,315.950857,419.602724,308.041062,419.032934,300.892664,418.912879,293.263087,418.321970,285.900820
420.340000,385.580000,417.960000,188.890000,419.666626,331.794286,416.928545,278.501710,417.742857,318.886471,417.893354,309.446142,417.437522,299.890560,417.534091,293.981357,417.041667,286.439523
420.620000,380.890000,414.000000,188.870000,415.422601,331.794286,413.232136,279.225139,415.883917,316.854123,415.044404,306.234530,414.360656,298.688034,414.185606,292.365250,413.890152,285.541685
422.270000,381.660000,410.880000,188.920000,416.244025,330.829714,411.863096,279.948567,414.281383,318.660654,413.790866,309.245416,413.562950,298.688034,412.708333,293.442655,411.723485,286.080388
424.930000,383.100000,405.990000,188.910000,416.244025,333.000000,414.327368,278.983996,417.358249,316.854123,416.867732,308.442513,415.614194,299.690139,414.875000,293.442655,414.678030,285.182550
425.360000,381.580000,407.990000,188.900000,417.202353,330.347428,415.285697,278.501710,417.999263,317.644480,417.779396,307.438884,417.095648,299.289297,417.140152,293.263087,415.859848,285.541685
426.200000,387.620000,408.880000,188.910000,420.351146,334.688000,416.791641,278.260567,420.499217,322.838259,420.172514,313.460657,419.146892,301.093085,418.125000,293.263087,417.435606,284.464280
427.830000,380.990000,405.880000,188.900000,420.077338,330.106285,415.559505,278.260567,420.242811,316.967031,419.260850,311.252674,418.121270,300.291402,417.829545,292.903952,416.746212,285.002983
428.880000,391.980000,403.970000,188.910000,422.541610,339.028572,417.202353,278.501710,422.229954,326.338414,420.856262,316.672269,420.400430,303.898978,419.306818,295.597465,417.435606,285.182550
429.450000,384.090000,404.960000,188.900000,423.226130,333.241143,420.214242,277.778282,423.576083,319.451012,422.565633,311.252674,422.223759,300.892664,421.867424,293.981357,420.094697,285.002983
426.120000,385.720000,406.930000,188.900000,423.226130,335.893715,419.803530,279.225139,422.165853,320.467186,421.881885,312.858479,422.223759,300.291402,421.571970,293.801790,420.882576,286.619090
423.200000,380.700000,405.960000,188.900000,417.886873,328.659428,411.863096,278.260567,417.422350,316.289582,416.525858,309.847593,416.639816,299.690139,415.071970,293.263087,413.791667,286.439523
419.530000,376.740000,403.000000,188.900000,414.327368,326.489142,407.345263,276.813710,412.166037,312.450702,411.283789,305.431627,410.941915,296.683825,409.852273,290.030872,409.064394,284.464280
416.100000,374.770000,405.900000,188.910000,410.904768,322.389713,405.702415,279.707425,409.281475,311.547436,408.662755,305.431627,407.523175,296.884246,407.784091,292.903952,406.700758,286.080388
408.080000,368.050000,407.910000,188.890000,403.101238,317.325713,402.553622,279.948567,401.397005,305.902024,401.825274,298.807677,401.255484,291.873723,401.481061,288.594333,402.071970,283.746010
403.310000,377.360000,402.960000,188.890000,400.226254,323.836571,399.267925,278.260567,399.922673,310.982895,399.774030,303.625095,398.976324,296.082562,398.821970,291.826547,398.723485,284.823415
403.170000,375.280000,398.940000,188.900000,398.994117,321.425142,397.077461,278.501710,397.743226,309.627996,397.266954,303.022918,396.811122,295.080458,397.147727,289.671738,397.837121,283.925578
400.630000,382.750000,404.930000,188.900000,398.994117,333.000000,400.500062,280.430853,399.345760,317.870297,399.432156,308.442513,399.318198,299.088876,399.412879,292.185682,399.905303,285.362118
398.200000,385.810000,410.950000,188.890000,399.952446,333.723429,401.321486,277.778282,400.820092,321.144636,401.141526,312.256302,400.571736,300.892664,400.594697,295.058762,401.185606,286.978225
397.550000,387.990000,408.950000,188.890000,399.952446,334.446857,400.363158,276.813710,400.307281,320.918819,400.685694,312.457028,400.685694,300.491823,400.299242,293.801790,400.299242,285.541685
402.090000,389.910000,408.900000,188.900000,403.238142,337.581715,402.416718,281.154282,402.614931,324.870607,402.850896,314.865737,402.736938,302.896874,403.056818,295.058762,402.367424,287.157793
404.520000,382.590000,413.950000,188.900000,402.279814,328.900571,403.238142,280.671996,402.807235,317.870297,402.736938,310.449771,402.736938,300.892664,402.662879,293.801790,402.662879,286.439523
404.240000,382.110000,422.950000,188.900000,402.827430,330.347428,404.470278,280.430853,404.666175,316.515398,404.218392,309.044690,404.104434,299.289297,404.238636,293.263087,404.041667,286.439523
404.720000,370.910000,431.030000,189.870000,405.702415,320.942856,411.041672,280.671996,407.807143,308.611822,408.320881,302.621466,408.548797,296.082562,409.261364,291.467412,409.950758,285.182550
411.370000,373.100000,433.970000,189.900000,412.136904,321.666285,414.464272,276.813710,413.704470,308.047281,414.360656,300.814935,413.676908,293.877932,414.185606,288.055630,414.382576,283.386875
417.010000,372.260000,435.030000,189.880000,416.380929,323.113142,418.571393,278.983996,417.358249,308.386005,417.437522,302.019289,417.323564,295.080458,418.715909,289.671738,418.321970,283.925578
422.950000,376.740000,438.910000,189.910000,422.541610,323.113142,421.446378,277.778282,423.127373,313.128151,422.907507,306.234530,422.793549,296.683825,422.458333,291.287845,421.867424,284.284713
428.560000,381.890000,442.910000,189.920000,427.743963,327.453714,428.017771,281.395425,428.704194,316.176673,428.491449,308.643239,428.605407,299.690139,428.170455,293.442655,428.268939,287.157793
431.640000,377.590000,449.000000,189.910000,431.987988,323.113142,434.041548,279.707425,432.934885,313.805601,433.505602,305.431627,433.391644,296.683825,433.488636,290.928710,433.882576,286.439523
435.600000,383.160000,454.030000,189.910000,437.601053,329.624000,437.874861,279.707425,437.229678,319.451012,436.354552,312.457028,436.810384,301.694348,437.329545,294.699627,437.526515,284.643848
441.710000,376.650000,454.980000,189.920000,441.297462,326.489142,440.612942,279.225139,441.844977,314.144325,441.824537,309.044690,440.684957,299.890560,441.761364,294.160925,441.071970,285.541685
447.300000,381.250000,454.960000,189.920000,448.005759,327.453714,446.773623,276.813710,447.934609,316.176673,447.636396,309.245416,446.724732,301.093085,447.571970,293.981357,447.178030,285.900820
453.250000,378.010000,455.970000,189.910000,452.934304,324.318856,451.291456,279.948567,452.614009,314.257233,452.764506,308.041062,451.966800,299.088876,451.511364,293.801790,451.412879,285.541685
459.400000,379.480000,454.010000,189.910000,455.442195,316.226892,451.702168,279.948567,456.652397,313.918509,454.701792,307.238159,454.245960,298.086772,454.662879,293.801790,454.268939,285.182550
465.120000,381.250000,453.040000,189.910000,460.327122,324.559999,453.481920,277.537139,459.536959,315.160499,458.576365,308.643239,457.436785,299.890560,456.534091,292.724385,456.435606,285.002983
464.460000,378.490000,458.000000,189.910000,460.737834,323.836571,455.946193,278.983996,460.282028,315.386937,459.146155,308.643239,458.804281,299.088876,458.208333,292.903952,457.321970,286.619090
467.040000,386.910000,460.010000,190.900000,463.475914,333.723429,459.094985,278.983996,462.076866,320.505443,460.855525,312.457028,460.741567,302.696453,460.867424,295.417897,459.685606,287.157793
471.740000,380.080000,457.000000,189.910000,464.844955,326.489142,457.999753,279.948567,465.581075,317.645101,463.590518,311.252674,463.818434,301.694348,462.640152,294.520060,461.162879,286.439523
474.290000,383.980000,454.030000,189.880000,467.719939,330.829714,462.106874,279.948567,468.487005,320.806532,466.097594,312.858479,465.641762,302.095190,465.102273,294.699627,463.821970,286.619090
472.880000,379.460000,452.010000,189.910000,467.583035,328.659428,461.559258,278.983996,465.153733,316.892380,464.958014,310.048319,464.160308,300.291402,463.526515,293.442655,461.950758,287.696495
476.490000,382.320000,451.950000,189.920000,468.404459,329.624000,461.969970,278.983996,467.375914,317.193468,466.667384,310.449771,465.869678,300.291402,464.412879,293.801790,463.723485,286.439523
480.020000,379.760000,450.000000,189.900000,471.005636,327.453714,464.160434,278.260567,469.512627,315.386937,469.174460,308.643239,468.034880,299.088876,467.071970,292.903952,465.791667,287.157793
477.610000,378.570000,445.960000,189.900000,468.541363,327.453714,460.327122,277.054853,467.119508,315.838569,466.097594,310.048319,465.299888,299.890560,464.117424,293.442655,463.428030,287.157793
476.560000,389.010000,443.010000,189.900000,468.130651,332.517714,459.094985,277.778282,467.717788,325.021772,466.325510,317.675897,464.502182,305.101504,462.935606,296.136167,461.950758,289.133035
480.970000,383.770000,442.920000,189.910000,469.225883,333.241143,461.696162,277.778282,469.939969,322.763608,467.806964,314.665011,466.667384,303.898978,464.806818,295.956600,463.821970,287.516928
475.980000,390.240000,442.000000,189.890000,470.868732,337.581715,460.874738,277.778282,469.769032,326.677760,467.351132,318.278075,466.667384,306.304029,464.708333,297.393139,463.723485,290.390007
469.690000,385.330000,441.910000,189.900000,464.708051,334.688000,457.862849,278.501710,464.555453,324.419595,463.590518,317.073720,462.450937,304.500241,461.261364,296.495302,459.390152,289.133035
470.180000,385.350000,438.980000,189.880000,464.297338,331.553143,456.220001,278.501710,464.384516,321.860342,463.248643,312.858479,461.881147,304.099399,459.784091,295.597465,458.996212,288.773900
472.070000,383.750000,432.010000,189.880000,463.065202,330.347428,452.249784,278.501710,461.820461,321.258165,459.260113,313.059205,458.006575,302.896874,456.140152,294.699627,454.859848,288.773900
