pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y,pt8_cam1_X,pt8_cam1_Y,pt9_cam1_X,pt9_cam1_Y
340.870000,208.700000,331.920000,414.910000,338.619441,263.936000,338.619441,325.909719,339.577770,273.340572,338.578577,284.324103,338.806493,296.297233,338.943182,304.786428,337.662879,315.919612
343.070000,209.780000,333.940000,414.910000,339.030153,262.247999,338.619441,326.633147,339.303961,272.376000,340.173989,283.119748,339.034409,295.695971,339.435606,304.786428,339.632576,316.099180
343.380000,207.720000,331.950000,414.880000,338.756345,263.212571,338.208729,324.462861,338.482537,273.822858,338.578577,281.915394,337.666912,294.493445,337.761364,303.170321,338.450758,314.483072
338.930000,207.620000,325.970000,414.880000,335.881361,261.042285,334.923033,323.739433,334.649225,274.546286,336.185458,281.313216,335.615668,294.293024,335.594697,303.349888,335.299242,312.687397
337.150000,210.000000,320.930000,414.880000,333.827800,260.801142,332.048048,327.597719,332.732568,274.064000,333.108592,282.517571,333.678382,294.894287,333.329545,302.631618,332.640152,315.560477
336.930000,207.280000,320.930000,414.890000,332.048048,259.354285,331.774240,326.150861,333.417088,271.893715,332.766718,281.313216,332.880676,292.689657,332.640152,301.733781,332.049242,313.944370
335.640000,215.470000,323.910000,414.910000,330.131392,267.553143,332.184952,324.704004,332.732568,276.957715,332.994634,282.517571,333.336508,294.894287,333.034091,302.811186,333.132576,314.303505
335.400000,211.690000,319.950000,414.890000,331.774240,265.141714,332.184952,324.704004,333.417088,275.269715,332.994634,282.718297,332.880676,294.493445,332.640152,303.349888,332.049242,313.764802
335.720000,219.770000,316.880000,414.900000,331.226624,271.652572,331.226624,324.462861,332.595664,281.780572,332.424844,287.535715,331.855054,298.101022,331.261364,306.043400,331.162879,315.560477
337.230000,216.810000,319.980000,414.900000,332.595664,269.000000,332.184952,325.186290,333.006376,279.851429,334.134214,287.937166,333.564424,298.702284,333.231061,306.402535,333.132576,315.021775
337.950000,220.780000,321.970000,414.900000,333.417088,273.099429,333.280184,324.462861,333.006376,283.227430,334.362130,291.550229,333.678382,301.107336,333.526515,307.659508,333.526515,316.458315
336.820000,216.890000,317.990000,414.900000,332.595664,272.617143,329.720680,324.462861,333.143280,282.504001,332.652760,289.141521,332.538802,299.303547,332.147727,306.402535,331.162879,315.560477
335.350000,213.500000,311.980000,414.890000,330.405200,268.758857,328.077831,324.462861,329.720680,279.851429,329.575893,287.937166,328.550271,298.501864,328.208333,304.786428,327.912879,314.303505
331.240000,216.840000,306.000000,414.890000,326.024271,269.000000,325.613559,326.150861,327.393311,281.780572,326.499027,290.345875,326.043195,302.309861,325.352273,308.736913,325.549242,315.919612
330.090000,211.830000,304.900000,414.900000,325.476655,265.382857,323.559998,325.186290,326.024271,279.128001,325.131531,288.740069,325.017573,299.704389,324.465909,307.659508,323.973485,316.099180
330.880000,217.650000,306.960000,414.890000,326.434983,270.446857,324.792135,325.186290,325.750463,281.057144,326.499027,291.550229,325.815279,302.109440,325.352273,309.096048,325.450758,318.613125
331.340000,211.370000,309.960000,414.900000,327.256407,266.106285,326.845695,323.739433,326.982599,274.546286,327.980481,286.933537,328.208397,296.898496,327.912879,304.965996,327.617424,314.483072
330.220000,218.860000,308.900000,414.900000,327.530215,272.376000,326.708791,324.462861,327.393311,281.780572,327.524649,289.342246,327.182775,297.900601,326.534091,305.325130,326.632576,316.099180
329.330000,214.250000,307.900000,414.890000,326.845695,267.312000,326.024271,325.186290,328.077831,279.610287,326.954859,287.334989,326.840901,295.094708,326.435606,304.247726,326.337121,315.919612
329.640000,219.190000,308.880000,414.910000,326.024271,273.099429,324.381423,325.427433,325.476073,282.094314,325.587363,291.148778,325.359447,300.506073,324.662879,307.120805,324.564394,317.715287
330.330000,213.840000,308.970000,414.900000,325.887367,266.829714,324.792135,326.633147,325.860682,278.537704,325.587363,288.740069,325.701321,299.103126,325.056818,305.863833,324.958333,316.637882
331.360000,215.140000,311.990000,414.900000,327.530215,269.723429,326.434983,325.909719,327.735647,279.045791,328.550271,288.539343,327.182775,297.900601,327.026515,304.965996,326.731061,315.021775
330.620000,215.760000,317.000000,414.900000,327.940927,269.482286,329.173063,327.356576,329.177928,280.061966,329.006103,287.937166,329.803809,297.499759,329.094697,304.786428,329.291667,316.099180
330.440000,211.920000,325.950000,414.910000,329.309968,266.588571,329.994488,321.086861,331.197122,275.997269,330.031725,285.729183,330.829432,296.096812,331.261364,303.888591,330.768939,314.483072
336.040000,216.450000,333.020000,414.900000,334.238512,269.000000,334.649225,322.533718,334.995129,279.469197,334.362130,286.130634,335.387752,296.698075,335.102273,303.349888,335.200758,313.405667
340.410000,212.100000,330.890000,414.910000,336.292073,266.588571,336.702785,323.739433,338.120071,276.759400,338.464618,286.732812,338.350660,296.297233,338.056818,303.709023,337.859848,313.226100
342.140000,219.820000,328.900000,414.910000,337.934921,271.652572,336.292073,324.704004,337.831615,282.856444,338.464618,291.148778,337.666912,301.107336,337.170455,307.479940,337.071970,315.380910
344.260000,213.130000,335.000000,414.890000,340.399194,268.035428,340.262290,324.704004,341.293090,277.182806,340.629821,285.127006,340.857737,296.297233,340.912879,303.888591,340.026515,315.560477
347.940000,218.760000,341.000000,414.910000,346.559875,271.170286,345.601547,325.427433,345.764161,282.517720,345.757931,291.148778,346.213763,299.904810,345.935606,305.325130,346.428030,315.560477
351.390000,213.910000,336.940000,414.900000,349.845572,267.553143,349.297955,323.980576,350.379461,279.553879,350.202294,287.535715,349.974378,297.900601,349.579545,303.888591,349.678030,315.560477
351.620000,217.750000,330.890000,414.900000,350.119380,271.170286,346.833683,324.704004,349.273712,282.263676,348.378966,290.546601,348.265008,300.906915,347.806818,306.941238,347.609848,315.021775
354.900000,213.130000,331.030000,414.890000,351.077708,265.141714,350.119380,324.945147,352.542882,277.775574,351.569790,288.539343,351.000000,299.103126,350.662879,305.504698,349.776515,315.560477
361.470000,211.850000,337.050000,414.900000,358.744333,265.865143,354.637213,323.739433,357.783170,277.182806,356.697901,285.729183,356.242069,297.900601,356.276515,304.965996,355.291667,314.842207
361.650000,211.520000,347.000000,414.880000,359.565758,267.312000,362.030030,322.774861,360.042744,276.674719,360.800389,284.524828,360.914347,298.101022,361.299242,304.786428,361.594697,314.483072
363.340000,206.250000,355.960000,414.900000,365.041919,264.659428,367.779999,322.292575,365.667640,271.170442,365.472668,280.309588,366.498290,291.286710,366.420455,298.321999,367.109848,312.328262
369.490000,208.810000,358.000000,414.050000,370.654984,263.694857,369.970464,323.498290,370.138712,274.473008,369.689114,283.119748,369.803072,292.489236,369.867424,299.578971,370.064394,313.226100
379.100000,203.660000,359.940000,414.010000,378.458513,256.701713,374.762105,323.016004,377.494345,268.545326,377.096385,279.506685,376.982427,292.489236,376.662879,299.399403,375.776515,312.148695
385.000000,209.920000,360.020000,414.030000,380.922786,263.694857,376.815665,324.462861,380.307650,276.677760,379.489503,283.320474,379.147629,293.290919,378.534091,299.938106,377.253788,312.328262
388.770000,208.040000,361.010000,414.030000,383.113250,261.765714,375.994241,324.462861,382.615300,274.080870,381.996580,283.320474,380.857000,294.293024,380.208333,300.476808,379.223485,312.328262
388.200000,213.380000,364.060000,414.030000,381.744210,263.212571,377.773993,324.462861,381.012765,276.451943,379.945335,285.127006,380.515126,293.892182,379.715909,302.272483,379.026515,312.148695
391.900000,211.850000,366.030000,414.020000,385.029907,264.418285,381.470402,323.016004,384.538341,274.984136,384.047824,284.524828,383.250118,294.293024,382.965909,301.733781,382.768939,313.226100
394.870000,210.470000,370.850000,414.000000,389.137027,262.489142,386.809659,324.462861,389.538249,275.322861,388.720103,285.127006,388.264270,295.094708,388.185606,301.554213,388.185606,312.328262
394.480000,216.140000,375.850000,413.990000,392.559628,267.312000,391.327492,325.909719,391.974101,278.823016,392.594675,286.732812,392.024885,297.499759,392.125000,306.043400,392.026515,315.560477
398.500000,209.370000,374.010000,414.000000,397.351269,263.694857,391.875108,324.945147,396.781705,274.080870,395.899457,284.123377,395.101751,295.094708,394.488636,302.811186,392.814394,312.687397
407.800000,214.630000,373.970000,413.990000,404.059566,266.106285,394.750093,323.498290,402.614931,279.161741,400.799652,288.338618,400.001946,296.297233,399.117424,303.349888,397.541667,313.944370
410.350000,207.100000,381.910000,413.980000,405.702415,260.318856,401.732198,323.498290,404.858479,273.290513,404.218392,284.725554,403.306728,296.096812,402.465909,303.349888,402.662879,313.226100
407.940000,209.390000,388.900000,413.980000,405.565511,266.106285,403.375046,323.498290,406.012304,275.322861,405.471931,284.725554,405.130057,296.096812,404.140152,303.709023,404.435606,312.687397
411.210000,204.080000,386.920000,413.160000,407.208359,260.318856,403.648854,324.221718,407.166129,269.677449,406.839427,282.517571,406.155679,293.290919,405.321970,301.733781,404.435606,314.123937
415.760000,204.790000,385.870000,413.110000,411.315480,260.077714,405.291703,323.498290,410.435300,270.016174,410.030251,280.711039,408.776713,293.290919,408.079545,301.015511,406.996212,312.866965
416.320000,206.560000,391.850000,413.100000,411.726192,260.318856,408.577399,324.221718,412.807051,272.274339,411.397747,280.510313,410.486083,294.293024,409.852273,302.631618,408.571970,314.303505
417.780000,205.700000,396.960000,413.120000,415.148793,260.077714,411.863096,324.462861,414.473687,270.354899,414.360656,279.908136,414.018782,291.286710,413.594697,301.733781,413.299242,313.764802
418.770000,214.750000,398.940000,413.120000,415.833313,267.312000,414.327368,323.739433,415.114701,277.693934,414.474614,287.736440,414.930446,296.096812,414.481061,303.709023,414.382576,313.764802
423.320000,212.850000,396.970000,413.120000,420.077338,267.553143,415.148793,323.498290,419.088986,279.387557,418.463144,286.130634,418.007312,296.698075,416.943182,303.709023,416.253788,312.866965
430.740000,219.290000,397.940000,413.110000,423.363034,273.099429,416.517833,323.739433,422.935069,282.774804,421.881885,289.542972,420.742304,296.297233,419.799242,304.606861,417.140152,314.483072
433.440000,211.980000,403.890000,413.110000,427.059443,264.418285,421.720186,323.739433,426.011936,277.016484,425.414583,285.528457,425.186667,296.096812,424.329545,304.786428,423.344697,314.842207
427.850000,215.740000,403.990000,413.120000,421.583282,267.553143,419.255913,325.668576,422.550461,279.726282,421.995843,286.732812,421.881885,296.898496,421.276515,304.965996,420.291667,315.021775
428.630000,208.990000,401.870000,413.100000,424.458266,262.247999,419.803530,323.739433,424.281198,274.984136,423.591255,283.119748,422.565633,293.892182,421.965909,302.272483,420.587121,313.405667
431.870000,208.630000,398.880000,413.110000,425.827307,263.212571,418.982105,324.462861,425.499125,274.080870,424.388961,281.915394,423.249381,294.293024,421.965909,304.247726,420.390152,313.226100
428.050000,207.680000,392.980000,413.110000,421.309474,258.871999,413.916656,325.909719,422.358157,274.306687,421.198136,283.721925,418.691060,292.088394,417.829545,301.554213,415.367424,313.764802
426.110000,203.060000,389.930000,413.100000,420.077338,257.425142,411.589288,325.186290,419.730000,271.371073,417.437522,281.313216,416.411900,291.887973,415.071970,300.835943,413.791667,313.405667
425.630000,209.200000,388.900000,413.100000,418.297585,262.247999,410.357152,325.668576,418.383871,273.742146,416.183984,282.316845,415.386278,293.691761,413.693182,302.631618,412.117424,314.303505
422.730000,207.520000,383.920000,413.130000,413.916656,257.183999,406.523839,323.739433,413.127558,271.371073,411.967537,280.108862,411.853579,291.887973,409.753788,301.374646,407.882576,312.866965
413.360000,216.900000,377.020000,413.960000,404.333374,268.276571,396.666749,324.945147,403.512350,278.484292,402.167148,284.725554,402.053190,295.695971,400.003788,303.709023,399.117424,313.405667
406.690000,215.130000,377.950000,414.000000,399.952446,268.276571,395.571517,325.909719,400.114977,280.516640,398.406534,286.732812,398.520492,296.698075,397.344697,305.325130,396.359848,315.021775
401.860000,222.650000,380.850000,413.980000,394.613189,276.234286,392.696532,325.668576,395.435576,285.936235,395.215709,293.557487,394.759877,302.109440,394.488636,309.634750,393.503788,316.997017
394.180000,223.230000,379.000000,413.980000,388.315603,276.234286,386.398947,327.356576,388.704931,286.274960,388.492187,293.557487,388.036354,301.508177,388.185606,309.096048,387.594697,318.253990
387.970000,215.900000,381.960000,413.970000,384.345386,271.652572,383.250154,324.221718,384.858848,283.226437,384.047824,289.944424,383.933866,299.704389,384.640152,307.120805,383.950758,317.535720
390.900000,217.030000,388.900000,413.140000,387.904891,270.205714,387.220371,324.462861,386.653687,282.774804,387.124690,291.148778,386.668858,299.303547,386.708333,306.043400,387.496212,316.458315
389.550000,209.710000,389.890000,413.100000,390.095356,262.247999,389.410835,324.945147,389.474148,278.371383,390.087599,286.732812,390.657389,296.297233,390.056818,304.068158,389.958333,314.842207
385.900000,214.840000,384.840000,413.100000,385.029907,266.829714,384.893003,324.462861,385.692166,280.065007,384.731572,289.342246,384.275740,298.702284,384.344697,304.786428,384.935606,314.483072
385.130000,211.240000,377.960000,413.960000,382.976346,263.212571,380.375170,324.221718,382.999908,278.823016,382.224496,287.535715,382.452412,297.900601,381.784091,304.247726,381.094697,313.944370
387.500000,219.230000,381.860000,414.000000,384.756099,269.000000,382.018018,325.668576,384.666544,284.242611,383.591992,289.944424,383.136160,299.904810,383.261364,305.863833,383.162879,314.842207
387.290000,220.150000,389.990000,413.980000,384.208482,273.340572,385.988235,324.221718,385.243456,285.258785,385.415320,291.550229,384.845530,301.107336,384.738636,307.659508,385.526515,315.919612
383.310000,219.480000,391.920000,413.150000,383.113250,273.340572,385.303715,323.016004,384.153733,286.839501,384.389698,292.754584,384.161782,302.309861,384.147727,308.198210,385.132576,315.919612
385.910000,224.010000,387.990000,413.110000,385.988235,275.993143,386.125139,324.221718,385.692166,287.516950,386.099068,293.557487,386.213026,302.710703,385.821970,308.198210,386.314394,316.099180
389.700000,219.350000,385.000000,413.110000,389.137027,272.376000,386.809659,324.462861,388.961336,284.920061,388.036354,294.159664,388.264270,302.309861,388.284091,308.198210,387.594697,316.637882
392.460000,223.570000,382.920000,413.100000,389.684644,276.234286,386.809659,324.221718,389.858756,288.194399,389.061977,294.159664,388.264270,303.512387,388.481061,309.634750,387.299242,316.637882
394.520000,215.760000,382.800000,413.090000,390.916780,269.482286,388.041795,324.945147,390.820277,283.452254,389.517809,292.152407,390.087599,301.508177,389.367424,309.096048,389.071970,317.176585
396.830000,218.280000,384.840000,413.100000,392.559628,273.099429,389.821548,325.186290,392.230507,283.113529,391.569053,291.148778,391.113221,303.311966,390.943182,308.736913,390.549242,318.074422
397.510000,213.140000,384.930000,413.120000,392.970340,264.659428,390.642972,323.498290,393.512535,277.806842,392.480717,287.937166,392.138843,299.103126,391.731061,306.582103,391.140152,316.099180
394.330000,215.800000,382.900000,413.110000,389.958452,265.865143,388.589411,324.221718,390.692074,279.500466,390.201557,287.937166,389.631767,299.704389,388.875000,306.582103,388.481061,315.021775
394.160000,214.950000,384.910000,413.110000,391.327492,265.382857,388.863219,324.462861,391.781797,279.387557,391.227179,287.535715,390.771347,300.305652,390.844697,307.120805,389.564394,315.560477
396.370000,215.570000,386.910000,413.110000,394.613189,266.106285,393.381052,324.945147,394.474055,280.065007,393.848213,287.937166,394.076129,298.702284,393.897727,306.582103,392.617424,315.560477
398.130000,220.780000,385.850000,413.110000,394.613189,271.170286,391.738204,326.633147,393.512535,283.903887,392.936549,291.750955,392.708633,300.305652,392.420455,306.941238,391.928030,316.099180
399.910000,217.920000,386.930000,413.100000,395.297709,268.276571,393.791764,324.221718,394.922765,282.548988,394.645919,291.148778,394.873835,300.906915,394.488636,307.479940,393.799242,314.483072
399.620000,224.520000,389.870000,413.110000,396.256037,275.993143,394.339380,324.945147,395.499677,287.855675,395.671541,293.356761,395.215709,302.309861,394.981061,309.096048,394.291667,316.458315
399.660000,218.840000,389.830000,413.100000,397.077461,270.929143,393.928668,324.221718,396.397097,285.258785,396.241331,292.754584,396.127373,302.109440,395.867424,308.557345,394.291667,316.458315
395.730000,223.320000,386.840000,413.110000,393.791764,273.822858,390.916780,325.186290,392.935622,289.549298,391.910927,296.568373,391.341137,304.514491,390.647727,309.814318,390.844697,316.099180
395.710000,216.130000,385.940000,413.110000,392.833436,267.312000,390.916780,322.292575,392.935622,282.097355,392.822591,292.152407,392.138843,301.508177,391.534091,308.198210,391.041667,315.380910
398.340000,217.290000,397.010000,413.120000,398.172693,268.035428,398.035789,323.016004,396.974009,282.548988,397.039038,292.152407,396.241331,301.508177,396.753788,306.582103,396.950758,314.842207
399.160000,217.250000,412.990000,413.110000,401.047678,268.276571,403.785758,324.221718,400.050876,282.774804,401.369442,291.550229,401.711316,300.906915,402.662879,308.018643,402.859848,315.919612
402.110000,217.000000,419.960000,412.140000,405.702415,267.312000,409.398823,322.051433,405.050784,281.532814,406.497553,291.349504,406.155679,300.305652,406.897727,306.582103,407.882576,315.380910
409.030000,220.940000,418.990000,412.110000,411.452384,273.822858,411.589288,323.016004,411.076313,283.113529,410.941915,292.152407,411.625663,299.904810,411.625000,307.839075,411.526515,315.919612
414.120000,215.060000,419.970000,412.110000,415.148793,266.106285,416.107121,320.845718,415.435207,281.081181,415.842110,289.141521,415.956068,299.904810,415.662879,306.582103,415.367424,314.483072
417.150000,222.020000,421.000000,412.120000,418.023777,272.376000,418.023777,324.221718,418.383871,286.049143,419.602724,293.958938,419.032934,301.107336,418.912879,308.736913,418.321970,316.099180
420.340000,216.420000,417.960000,413.110000,419.666626,270.205714,416.928545,323.498290,417.742857,283.113529,417.893354,292.553858,417.437522,302.109440,417.534091,308.018643,417.041667,315.560477
420.620000,221.110000,414.000000,413.130000,415.422601,270.205714,413.232136,322.774861,415.883917,285.145877,415.044404,295.765470,414.360656,303.311966,414.185606,309.634750,413.890152,316.458315
422.270000,220.340000,410.880000,413.080000,416.244025,271.170286,411.863096,322.051433,414.281383,283.339346,413.790866,292.754584,413.562950,303.311966,412.708333,308.557345,411.723485,315.919612
424.930000,218.900000,405.990000,413.090000,416.244025,269.000000,414.327368,323.016004,417.358249,285.145877,416.867732,293.557487,415.614194,302.309861,414.875000,308.557345,414.678030,316.817450
425.360000,220.420000,407.990000,413.100000,417.202353,271.652572,415.285697,323.498290,417.999263,284.355520,417.779396,294.561116,417.095648,302.710703,417.140152,308.736913,415.859848,316.458315
426.200000,214.380000,408.880000,413.090000,420.351146,267.312000,416.791641,323.739433,420.499217,279.161741,420.172514,288.539343,419.146892,300.906915,418.125000,308.736913,417.435606,317.535720
427.830000,221.010000,405.880000,413.100000,420.077338,271.893715,415.559505,323.739433,420.242811,285.032969,419.260850,290.747326,418.121270,301.708598,417.829545,309.096048,416.746212,316.997017
428.880000,210.020000,403.970000,413.090000,422.541610,262.971428,417.202353,323.498290,422.229954,275.661586,420.856262,285.327731,420.400430,298.101022,419.306818,306.402535,417.435606,316.817450
429.450000,217.910000,404.960000,413.100000,423.226130,268.758857,420.214242,324.221718,423.576083,282.548988,422.565633,290.747326,422.223759,301.107336,421.867424,308.018643,420.094697,316.997017
426.120000,216.280000,406.930000,413.100000,423.226130,266.106285,419.803530,322.774861,422.165853,281.532814,421.881885,289.141521,422.223759,301.708598,421.571970,308.198210,420.882576,315.380910
423.200000,221.300000,405.960000,413.100000,417.886873,273.340572,411.863096,323.739433,417.422350,285.710418,416.525858,292.152407,416.639816,302.309861,415.071970,308.736913,413.791667,315.560477
419.530000,225.260000,403.000000,413.100000,414.327368,275.510858,407.345263,325.186290,412.166037,289.549298,411.283789,296.568373,410.941915,305.316175,409.852273,311.969128,409.064394,317.535720
416.100000,227.230000,405.900000,413.090000,410.904768,279.610287,405.702415,322.292575,409.281475,290.452564,408.662755,296.568373,407.523175,305.115754,407.784091,309.096048,406.700758,315.919612
408.080000,233.950000,407.910000,413.110000,403.101238,284.674287,402.553622,322.051433,401.397005,296.097976,401.825274,303.192323,401.255484,310.126277,401.481061,313.405667,402.071970,318.253990
403.310000,224.640000,402.960000,413.110000,400.226254,278.163429,399.267925,323.739433,399.922673,291.017105,399.774030,298.374905,398.976324,305.917438,398.821970,310.173453,398.723485,317.176585
403.170000,226.720000,398.940000,413.100000,398.994117,280.574858,397.077461,323.498290,397.743226,292.372004,397.266954,298.977082,396.811122,306.919542,397.147727,312.328262,397.837121,318.074422
400.630000,219.250000,404.930000,413.100000,398.994117,269.000000,400.500062,321.569147,399.345760,284.129703,399.432156,293.557487,399.318198,302.911124,399.412879,309.814318,399.905303,316.637882
398.200000,216.190000,410.950000,413.110000,399.952446,268.276571,401.321486,324.221718,400.820092,280.855364,401.141526,289.743698,400.571736,301.107336,400.594697,306.941238,401.185606,315.021775
397.550000,214.010000,408.950000,413.110000,399.952446,267.553143,400.363158,325.186290,400.307281,281.081181,400.685694,289.542972,400.685694,301.508177,400.299242,308.198210,400.299242,316.458315
402.090000,212.090000,408.900000,413.100000,403.238142,264.418285,402.416718,320.845718,402.614931,277.129393,402.850896,287.134263,402.736938,299.103126,403.056818,306.941238,402.367424,314.842207
404.520000,219.410000,413.950000,413.100000,402.279814,273.099429,403.238142,321.328004,402.807235,284.129703,402.736938,291.550229,402.736938,301.107336,402.662879,308.198210,402.662879,315.560477
404.240000,219.890000,422.950000,413.100000,402.827430,271.652572,404.470278,321.569147,404.666175,285.484602,404.218392,292.955310,404.104434,302.710703,404.238636,308.736913,404.041667,315.560477
404.720000,231.090000,431.030000,412.130000,405.702415,281.057144,411.041672,321.328004,407.807143,293.388178,408.320881,299.378534,408.548797,305.917438,409.261364,310.532588,409.950758,316.817450
411.370000,228.900000,433.970000,412.100000,412.136904,280.333715,414.464272,325.186290,413.704470,293.952719,414.360656,301.185065,413.676908,308.122068,414.185606,313.944370,414.382576,318.613125
417.010000,229.740000,435.030000,412.120000,416.380929,278.886858,418.571393,323.016004,417.358249,293.613995,417.437522,299.980711,417.323564,306.919542,418.715909,312.328262,418.321970,318.074422
422.950000,225.260000,438.910000,412.090000,422.541610,278.886858,421.446378,324.221718,423.127373,288.871849,422.907507,295.765470,422.793549,305.316175,422.458333,310.712155,421.867424,317.715287
428.560000,220.110000,442.910000,412.080000,427.743963,274.546286,428.017771,320.604575,428.704194,285.823327,428.491449,293.356761,428.605407,302.309861,428.170455,308.557345,428.268939,314.842207
431.640000,224.410000,449.000000,412.090000,431.987988,278.886858,434.041548,322.292575,432.934885,288.194399,433.505602,296.568373,433.391644,305.316175,433.488636,311.071290,433.882576,315.560477
435.600000,218.840000,454.030000,412.090000,437.601053,272.376000,437.874861,322.292575,437.229678,282.548988,436.354552,289.542972,436.810384,300.305652,437.329545,307.300373,437.526515,317.356152
441.710000,225.350000,454.980000,412.080000,441.297462,275.510858,440.612942,322.774861,441.844977,287.855675,441.824537,292.955310,440.684957,302.109440,441.761364,307.839075,441.071970,316.458315
447.300000,220.750000,454.960000,412.080000,448.005759,274.546286,446.773623,325.186290,447.934609,285.823327,447.636396,292.754584,446.724732,300.906915,447.571970,308.018643,447.178030,316.099180
453.250000,223.990000,455.970000,412.090000,452.934304,277.681144,451.291456,322.051433,452.614009,287.742767,452.764506,293.958938,451.966800,302.911124,451.511364,308.198210,451.412879,316.458315
459.400000,222.520000,454.010000,412.090000,455.442195,285.773108,451.702168,322.051433,456.652397,288.081491,454.701792,294.761841,454.245960,303.913228,454.662879,308.198210,454.268939,316.817450
465.120000,220.750000,453.040000,412.090000,460.327122,277.440001,453.481920,324.462861,459.536959,286.839501,458.576365,293.356761,457.436785,302.109440,456.534091,309.275615,456.435606,316.997017
464.460000,223.510000,458.000000,412.090000,460.737834,278.163429,455.946193,323.016004,460.282028,286.613063,459.146155,293.356761,458.804281,302.911124,458.208333,309.096048,457.321970,315.380910
467.040000,215.090000,460.010000,411.100000,463.475914,268.276571,459.094985,323.016004,462.076866,281.494557,460.855525,289.542972,460.741567,299.303547,460.867424,306.582103,459.685606,314.842207
471.740000,221.920000,457.000000,412.090000,464.844955,275.510858,457.999753,322.051433,465.581075,284.354899,463.590518,290.747326,463.818434,300.305652,462.640152,307.479940,461.162879,315.560477
474.290000,218.020000,454.030000,412.120000,467.719939,271.170286,462.106874,322.051433,468.487005,281.193468,466.097594,289.141521,465.641762,299.904810,465.102273,307.300373,463.821970,315.380910
472.880000,222.540000,452.010000,412.090000,467.583035,273.340572,461.559258,323.016004,465.153733,285.107620,464.958014,291.951681,464.160308,301.708598,463.526515,308.557345,461.950758,314.303505
476.490000,219.680000,451.950000,412.080000,468.404459,272.376000,461.969970,323.016004,467.375914,284.806532,466.667384,291.550229,465.869678,301.708598,464.412879,308.198210,463.723485,315.560477
480.020000,222.240000,450.000000,412.100000,471.005636,274.546286,464.160434,323.739433,469.512627,286.613063,469.174460,293.356761,468.034880,302.911124,467.071970,309.096048,465.791667,314.842207
477.610000,223.430000,445.960000,412.100000,468.541363,274.546286,460.327122,324.945147,467.119508,286.161431,466.097594,291.951681,465.299888,302.109440,464.117424,308.557345,463.428030,314.842207
476.560000,212.990000,443.010000,412.100000,468.130651,269.482286,459.094985,324.221718,467.717788,276.978228,466.325510,284.324103,464.502182,296.898496,462.935606,305.863833,461.950758,312.866965
480.970000,218.230000,442.920000,412.090000,469.225883,268.758857,461.696162,324.221718,469.939969,279.236392,467.806964,287.334989,466.667384,298.101022,464.806818,306.043400,463.821970,314.483072
475.980000,211.760000,442.000000,412.110000,470.868732,264.418285,460.874738,324.221718,469.769032,275.322240,467.351132,283.721925,466.667384,295.695971,464.708333,304.606861,463.723485,311.609993
469.690000,216.670000,441.910000,412.100000,464.708051,267.312000,457.862849,323.498290,464.555453,277.580405,463.590518,284.926280,462.450937,297.499759,461.261364,305.504698,459.390152,312.866965
470.180000,216.650000,438.980000,412.120000,464.297338,270.446857,456.220001,323.498290,464.384516,280.139658,463.248643,289.141521,461.881147,297.900601,459.784091,306.402535,458.996212,313.226100
472.070000,218.250000,432.010000,412.120000,463.065202,271.652572,452.249784,323.498290,461.820461,280.741835,459.260113,288.940795,458.006575,299.103126,456.140152,307.300373,454.859848,313.226100
462.310000,221.840000,423.990000,413.110000,450.059320,273.340572,441.845078,323.016004,449.256590,281.946190,448.548060,290.345875,448.092228,299.103126,446.685606,306.402535,443.140152,314.303505
456.290000,214.470000,419.960000,413.130000,448.279567,267.312000,438.285573,322.051433,446.350660,276.978228,444.787445,289.141521,443.078075,299.704389,440.875000,307.479940,439.791667,315.919612
452.120000,220.070000,413.970000,413.100000,441.708174,269.482286,431.166564,323.739433,439.000369,282.096734,437.722048,288.940795,437.608090,298.702284,436.147727,305.504698,434.276515,314.483072
443.250000,215.910000,409.900000,413.100000,434.862973,267.312000,427.470155,323.739433,433.273978,278.032038,432.935812,286.532086,431.796232,295.094708,431.026515,304.786428,429.450758,314.842207
433.560000,219.480000,414.000000,413.100000,427.470155,269.000000,423.910650,324.945147,426.436498,280.290202,425.984373,288.940795,425.984373,299.103126,425.708333,305.863833,424.723485,315.021775
436.330000,217.880000,417.010000,413.110000,430.618948,269.000000,424.321362,323.016004,429.940707,280.290202,427.693743,290.145149,427.351869,299.704389,427.284091,306.582103,425.905303,314.123937
440.000000,217.290000,413.000000,413.120000,431.987988,268.758857,425.416595,323.739433,430.197112,280.591291,429.858945,289.542972,428.605407,298.501864,428.367424,305.863833,427.481061,313.405667
436.250000,218.390000,407.930000,413.120000,428.154675,270.205714,423.089226,322.774861,428.145868,281.494557,427.123953,291.349504,426.212289,299.303547,425.708333,306.402535,425.314394,315.560477
434.110000,212.610000,404.930000,413.110000,429.386811,264.659428,421.035666,324.221718,428.145868,275.322240,426.668121,285.327731,425.528541,295.695971,424.821970,304.068158,423.344697,312.148695
435.850000,219.330000,402.960000,413.110000,427.333251,267.553143,421.035666,323.016004,426.692903,280.741835,425.756457,289.141521,425.528541,297.499759,424.231061,304.786428,422.458333,313.764802
